id,listing_url,name,summary,description,host_id,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,street,neighbourhood,city,state,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy
5317101,https://www.airbnb.com/rooms/5317101,,,,1280289,2011,,1,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,Noord-Holland,1095 LG,,52.36565704,4.947955882,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100,,,100,,1,0,2,,,0,8/4/2011,3/7/2015,,,,,,,,,
1713321,https://www.airbnb.com/rooms/1713321,,,,1285188,2011,,0.4,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,,52.34905353,4.901664931,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,75,,,,,1,0,3,,,6,3/4/2011,16/09/2015,97,10,9,10,10,9,10,,
257032,https://www.airbnb.com/rooms/257032,,,,1287601,2011,,0.57,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,,52.35650562,4.886735872,,Apartment,Entire home/apt,3,1,1,1,Real Bed,,90,,,100,30,2,10,3,,,4,5/11/2011,24/09/2015,90,10,9,9,10,9,10,,
4420718,https://www.airbnb.com/rooms/4420718,,,,1292888,2011,,N/A,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1058 XL,,52.36085701,4.854115888,,Apartment,Entire home/apt,3,1,2,1,Real Bed,,200,,,,,1,0,2,,,0,1/8/2011,27/08/2015,,,,,,,,,
311507,https://www.airbnb.com/rooms/311507,,,,1294098,2011,,0.91,,,,,,Centrum-West,Amsterdam,North Holland,1016,,52.36929173,4.887814377,,House,Entire home/apt,4,2,2,4,Real Bed,,230,,,200,75,6,0,7,,,53,25/11/2011,1/7/2015,99,9,10,10,10,10,10,,
370695,https://www.airbnb.com/rooms/370695,,,,1294098,2011,,0.93,,,,,,Centrum-West,Amsterdam,North Holland,1016,,52.37000692,4.887873601,,Apartment,Entire home/apt,4,1,2,4,Real Bed,,204,,,500,100,4,0,7,,,19,4/12/2011,6/7/2015,92,9,9,10,10,10,9,,
288179,https://www.airbnb.com/rooms/288179,,,,1294098,2011,,0.93,,,,,,Centrum-West,Amsterdam,North Holland,1016,,52.3747967,4.887632553,,Apartment,Entire home/apt,4,1,1,2,Real Bed,,144,,,,15,2,17,5,,,20,4/7/2011,12/7/2015,94,9,9,9,10,10,9,,
247805,https://www.airbnb.com/rooms/247805,,,,1298735,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053XE,,52.36588424,4.872613822,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,99,,,,10,2,30,2,,,80,8/5/2011,25/08/2015,97,10,10,10,10,10,10,,
5530273,https://www.airbnb.com/rooms/5530273,,,,1301956,2011,,1,,,,,,Zuid,Amsterdam,Noord-Holland,1075,,52.35268732,4.865859461,,Bed & Breakfast,Private room,3,1,1,3,Real Bed,,48,,,,,1,20,2,,,0,5/11/2011,16/07/2015,,,,,,,,,
5411434,https://www.airbnb.com/rooms/5411434,,,,1301956,2011,,1,,,,,,Zuid,Amsterdam,Noord-Holland,1075,,52.35275439,4.865406996,,Bed & Breakfast,Private room,2,1,1,1,Real Bed,,48,,,200,85,1,20,2,,,0,16/09/2011,22/09/2015,,,,,,,,,
3371621,https://www.airbnb.com/rooms/3371621,,,,1303153,2011,,1,,,,,,Oud-Noord,Amsterdam,North Holland,1025 LE,,52.3921754,4.930092026,,House,Entire home/apt,6,1.5,4,6,Real Bed,,225,,,,20,4,40,3,,,1,1/7/2011,22/08/2015,100,10,8,10,10,8,8,,
539579,https://www.airbnb.com/rooms/539579,,,,1305208,2011,,0.71,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,,52.36929257,4.85879071,,Loft,Private room,2,0.5,1,1,Real Bed,,55,,,,20,1,10,2,,,47,4/9/2011,14/07/2015,91,9,9,10,10,9,9,,
386194,https://www.airbnb.com/rooms/386194,,,,1305559,2011,,0.58,,,,,,Centrum-West,Amsterdam,North Holland,1015,,52.37635978,4.888244144,,Apartment,Private room,4,1,1,2,Real Bed,,65,,,,220,1,45,3,,,14,11/5/2011,3/8/2015,86,9,7,10,10,10,8,,
249182,https://www.airbnb.com/rooms/249182,,,,1305559,2011,,0.57,,,,,,Centrum-West,Amsterdam,North Holland,1015,,52.37518841,4.890015795,,Bed & Breakfast,Private room,2,1,1,2,Real Bed,,50,,,99,39,1,35,1,,,112,8/3/2011,14/08/2015,87,9,8,9,9,10,9,,
1000126,https://www.airbnb.com/rooms/1000126,,,,1305699,2011,,N/A,,,,,,Westerpark,Amsterdam,North Holland,1051 GV,,52.38591508,4.872023611,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,92,,,200,60,2,20,4,,,20,11/12/2011,7/9/2015,95,10,9,10,10,9,9,,
713793,https://www.airbnb.com/rooms/713793,,,,1311217,2011,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,,52.35224633,4.892985403,,Apartment,Private room,2,1,1,1,Real Bed,,49,,,300,,1,0,1,,,150,10/7/2011,1/8/2015,95,9,10,10,10,10,9,,
5366508,https://www.airbnb.com/rooms/5366508,,,,1313610,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053 NM,,52.36137786,4.86069055,,Apartment,Private room,2,1.5,1,1,Real Bed,,84,,,150,100,1,5,2,,,0,6/4/2011,24/08/2015,,,,,,,,,
4431054,https://www.airbnb.com/rooms/4431054,,,,1313610,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,,,52.36376489,4.859140588,,Apartment,Private room,2,1.5,1,1,Real Bed,,78,,,,40,1,5,2,,,3,23/04/2011,14/07/2015,93,9,9,10,10,9,9,,
250702,https://www.airbnb.com/rooms/250702,,,,1314459,2011,,0.9,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078,,52.34603528,4.897093661,,Apartment,Entire home/apt,4,,2,4,Real Bed,,100,,,,,2,15,3,,,21,23/04/2011,3/7/2015,99,10,10,10,10,9,9,,
250751,https://www.airbnb.com/rooms/250751,,,,1314658,2011,,0.74,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,,52.36609902,4.932987129,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,70,,,150,,2,0,2,,,70,27/08/2011,6/9/2015,88,9,9,9,10,9,9,,
4222891,https://www.airbnb.com/rooms/4222891,,,,1316932,2011,,N/A,,,,,,Centrum-West,Amsterdam,North Holland,1015,,52.3786874,4.886406097,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,185,,,150,80,1,0,5,,,0,13/02/2011,15/07/2015,,,,,,,,,
1000331,https://www.airbnb.com/rooms/1000331,,,,1317004,2011,,N/A,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 SE,,52.36627516,4.858905118,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,85,,,,38,0,0,1,,,0,11/10/2011,27/08/2015,,,,,,,,,
2032353,https://www.airbnb.com/rooms/2032353,,,,1319932,2011,,0.73,,,,,,Oud-Noord,Amsterdam,North Holland,1022,,52.38315554,4.928063971,,Apartment,Entire home/apt,8,1,2,5,Real Bed,,275,,,,,6,25,2,,,11,20/06/2011,28/07/2015,98,10,9,10,10,9,9,,
252080,https://www.airbnb.com/rooms/252080,,,,1322517,2011,,N/A,,,,,,Centrum-Oost,Amsterdam,North Holland,1011 TW,,52.36960855,4.909820838,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,125,,,,,2,50,2,,,8,10/3/2011,6/9/2015,98,10,10,9,10,10,10,,
252405,https://www.airbnb.com/rooms/252405,,,,1324659,2011,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,,,52.35540356,4.901943884,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,100,,,,,2,20,1,,,48,16/01/2011,10/7/2015,97,10,9,10,10,10,10,,
1696412,https://www.airbnb.com/rooms/1696412,,,,1325019,2011,,N/A,,,,,,Buitenveldert - Zuidas,Amsterdam,North Holland,1082 RK,,52.33419919,4.875463805,,Apartment,Entire home/apt,3,1,1,1,Real Bed,,90,,,,50,2,25,1,,,2,11/11/2011,13/08/2015,80,9,9,9,9,8,7,,
1812581,https://www.airbnb.com/rooms/1812581,,,,1325697,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,,52.36524596,4.859645523,,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,,250,,,100,45,4,40,2,,,11,20/03/2011,25/07/2015,96,9,10,10,10,8,9,,
252725,https://www.airbnb.com/rooms/252725,,,,1326878,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,,52.36728486,4.867159589,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,80,,,,50,1,5,7,,,28,25/05/2011,3/9/2015,97,10,10,10,10,10,10,,
253147,https://www.airbnb.com/rooms/253147,,,,1329090,2011,,0.96,,,,,,Centrum-West,Amsterdam,North Holland,1015,,52.37797888,4.887425551,,House,Entire home/apt,2,1,1,1,Real Bed,,240,,,,,1,0,1,,,47,21/02/2011,25/07/2015,97,9,10,10,10,10,9,,
4290741,https://www.airbnb.com/rooms/4290741,,,,1329090,2011,,0.96,,,,,,Centrum-West,Amsterdam,North Holland,1015 DV,,52.37865414,4.887654979,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,145,,,,20,1,0,2,,,4,25/05/2011,28/07/2015,100,10,10,10,10,10,10,,
254104,https://www.airbnb.com/rooms/254104,,,,1334704,2011,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1018,,52.36513247,4.908371799,,Bed & Breakfast,Private room,2,1,1,1,Real Bed,,145,,,,30,1,0,2,,,0,2/4/2011,21/08/2015,,,,,,,,,
415619,https://www.airbnb.com/rooms/415619,,,,1336633,2011,,1,,,,,,Oostelijk Havengebied - Indische Buurt,Zeeburg,North Holland,1019,,52.36958171,4.935160979,,Apartment,Entire home/apt,3,1,1,1,Futon,,110,,,,,2,15,2,,,27,21/06/2011,12/9/2015,99,10,10,10,10,10,10,,
254800,https://www.airbnb.com/rooms/254800,,,,1337537,2011,,0.9,,,,,,Centrum-West,Amsterdam,North Holland,1016,,52.3713087,4.882063422,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,130,,,,,1,0,2,,,19,5/12/2011,19/08/2015,96,10,10,10,10,10,9,,
5113454,https://www.airbnb.com/rooms/5113454,,,,1339574,2011,,1,,,,,,Centrum-West,Amsterdam,Noord-Holland,1015,,52.38039955,4.880348957,,Loft,Private room,4,1,1,3,Real Bed,,100,,,,70,2,50,3,,,0,20/01/2011,1/9/2015,,,,,,,,,
255202,https://www.airbnb.com/rooms/255202,,,,1340998,2011,,0.9,,,,,,Centrum-West,Amsterdam,North Holland,1013,,52.37971904,4.893778867,,Bed & Breakfast,Private room,4,3.5,1,1,Real Bed,,128,,,"2,300.00",100,2,28,4,,,2,12/9/2011,8/8/2015,100,10,10,10,10,10,10,,
255210,https://www.airbnb.com/rooms/255210,,,,1340998,2011,,0.9,,,,,,Centrum-West,Amsterdam,Noord-Holland,,,52.38098018,4.894773217,,Apartment,Private room,4,1,1,1,Real Bed,,148,,,100,45,2,25,2,,,2,23/12/2011,23/09/2015,100,8,8,10,10,9,8,,
3119291,https://www.airbnb.com/rooms/3119291,,,,1343018,2011,,N/A,,,,,,Oud-Noord,Amsterdam,North Holland,1021,,52.38596394,4.912601318,,House,Private room,2,1,1,1,Pull-out Sofa,,80,,,,25,1,0,2,,,0,22/09/2011,9/9/2015,,,,,,,,,
306263,https://www.airbnb.com/rooms/306263,,,,1344474,2011,,0.8,,,,,,Bos en Lommer,Amsterdam,North Holland,1056,,52.3778973,4.860118536,,Apartment,Private room,3,1,1,2,Real Bed,,60,,,100,55,2,25,2,,,15,28/10/2011,1/9/2015,94,9,8,9,9,9,8,,
724296,https://www.airbnb.com/rooms/724296,,,,1344474,2011,,0.8,,,,,,Bos en Lommer,Amsterdam,North Holland,1056,,52.37593867,4.861619173,,Apartment,Private room,2,1,1,1,Real Bed,,40,,,,100,1,20,2,,,8,26/01/2011,16/09/2015,78,9,8,10,9,9,8,,
255809,https://www.airbnb.com/rooms/255809,,,,1344947,2011,,N/A,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078,,52.34392341,4.885750293,,Bed & Breakfast,Private room,2,1,1,1,Real Bed,,116,,,,,1,0,2,,,8,20/09/2011,14/07/2015,95,10,10,10,10,9,9,,
759746,https://www.airbnb.com/rooms/759746,,,,1345370,2011,,1,,,,,,Centrum-West,Amsterdam,North Holland,1016,,52.37028367,4.876871899,,Loft,Entire home/apt,4,1,2,2,Real Bed,,145,,,,,2,20,2,,,28,22/01/2011,2/9/2015,95,10,10,10,10,10,10,,
2245251,https://www.airbnb.com/rooms/2245251,,,,1345370,2011,,1,,,,,,Centrum-West,Amsterdam,North Holland,1016 VX,,52.36886642,4.878444329,,Apartment,Entire home/apt,2,1,2,2,Real Bed,,100,,,,,1,0,21,,,0,18/02/2011,13/09/2015,,,,,,,,,
255894,https://www.airbnb.com/rooms/255894,,,,1345370,2011,,1,,,,,,Centrum-West,Jordaan,North Holland,1016,,52.37029909,4.877245866,,Bed & Breakfast,Private room,2,1,1,2,Real Bed,,85,,,,75,2,0,2,,,20,2/7/2011,21/07/2015,97,10,10,10,10,10,10,,
256036,https://www.airbnb.com/rooms/256036,,,,1345947,2011,,0.92,,,,,,Centrum-West,Amsterdam,North Holland,1015 DC,,52.37671724,4.885795713,,Apartment,Entire home/apt,3,1,2,2,Real Bed,,189,,,,,2,50,2,,,78,14/04/2011,28/08/2015,97,10,10,10,10,10,10,,
854328,https://www.airbnb.com/rooms/854328,,,,1347048,2011,,1,,,,,,Westerpark,Amsterdam,North Holland,1052,,52.37394956,4.871933665,,Apartment,Entire home/apt,5,2.5,3,4,Real Bed,,210,,,220,65,4,35,3,,,75,16/01/2011,6/7/2015,95,9,9,10,10,9,9,,
4641088,https://www.airbnb.com/rooms/4641088,,,,1347783,2011,,N/A,,,,,,Centrum-Oost,Amsterdam,Noord-Holland,1012 CL,,52.36911799,4.897223979,,House,Entire home/apt,4,1.5,2,3,Real Bed,,220,,,,,4,55,3,,,3,12/3/2011,18/09/2015,100,10,10,10,10,10,9,,
256340,https://www.airbnb.com/rooms/256340,,,,1348274,2011,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1018 KP,,52.36835101,4.92406939,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,68,,,120,50,1,0,7,,,2,27/10/2011,25/09/2015,100,10,10,10,10,10,10,,
840689,https://www.airbnb.com/rooms/840689,,,,1351450,2011,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078,,52.34467146,4.892936684,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,55,,,,,2,0,1,,,42,2/3/2011,16/08/2015,92,9,9,10,10,9,9,,
4584120,https://www.airbnb.com/rooms/4584120,,,,1351578,2011,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1017EX,,52.36298464,4.896344107,,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,399,,,,20,2,0,2,,,1,1/11/2011,16/07/2015,80,10,8,10,10,8,8,,
839418,https://www.airbnb.com/rooms/839418,,,,1352571,2011,,1,,,,,,Westerpark,Amsterdam,North Holland,1051,,52.38152939,4.872582002,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,69,,,,30,1,15,3,,,41,11/1/2011,25/07/2015,94,9,9,9,10,10,9,,
1022865,https://www.airbnb.com/rooms/1022865,,,,1357419,2011,,0.9,,,,,,Oud-Oost,Amsterdam,North Holland,1092 BL,,52.35777372,4.923851607,,Apartment,Entire home/apt,8,1,1,8,Real Bed,,280,,,,,3,55,1,,,17,3/8/2011,5/7/2015,97,10,9,10,10,9,9,,
312654,https://www.airbnb.com/rooms/312654,,,,1358222,2011,,0.25,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1095,,52.36450962,4.941742442,,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,90,,,,10,1,35,2,,,5,27/05/2011,8/7/2015,100,10,10,10,10,10,10,,
539521,https://www.airbnb.com/rooms/539521,,,,1359728,2011,,0.8,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,,52.37241773,4.860968109,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,99,,,,30,1,0,3,,,10,19/09/2011,16/08/2015,96,10,10,10,10,9,9,,
3164821,https://www.airbnb.com/rooms/3164821,,,,1362934,2011,,N/A,,,,,,Zuid,Amsterdam,North Holland,1071 GX,,52.35546344,4.870611761,,Apartment,Entire home/apt,4,1,2,4,Real Bed,,275,,,,60,1,0,6,,,0,25/11/2011,5/7/2015,,,,,,,,,
260187,https://www.airbnb.com/rooms/260187,,,,1365416,2011,,0.95,,,,,,Oud-Oost,Amsterdam,North Holland,1094 EX,,52.35809191,4.93560623,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,92,,,,125,2,0,3,,,15,7/1/2011,3/8/2015,95,10,9,10,10,9,9,,
260302,https://www.airbnb.com/rooms/260302,,,,1365869,2011,,1,,,,,,Oud-Oost,Amsterdam,North Holland,1091,,52.35219808,4.910040033,,Boat,Entire home/apt,4,1,2,2,Real Bed,,195,,,,,2,175,2,,,13,13/07/2011,15/08/2015,98,10,10,10,10,10,9,,
261642,https://www.airbnb.com/rooms/261642,,,,1372632,2011,,1,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,,52.36329953,4.933230523,,Apartment,Entire home/apt,4,1,1,1,Real Bed,,120,,,130,15,2,40,2,,,26,3/5/2011,25/09/2015,98,10,10,10,10,9,9,,
262394,https://www.airbnb.com/rooms/262394,,,,1376607,2011,,1,,,,,,Zuid,Amsterdam,North Holland,1058,,52.35519128,4.851167699,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,79,,,,,2,0,3,,,44,28/04/2011,14/08/2015,93,10,10,10,10,9,9,,
3708105,https://www.airbnb.com/rooms/3708105,,,,1376907,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053 ZV,,52.37012828,4.874027496,,Apartment,Entire home/apt,6,1,2,4,Real Bed,,109,,,,55,2,30,5,,,18,23/05/2011,3/7/2015,94,9,9,10,10,9,9,,
481664,https://www.airbnb.com/rooms/481664,,,,1382273,2011,,0.88,,,,,,Westerpark,Amsterdam,North Holland,1013,,52.39186124,4.891176071,,Boat,Private room,2,1,1,1,Real Bed,,105,,,,,1,0,2,,,74,22/03/2011,9/7/2015,91,9,9,10,9,9,9,,
1021278,https://www.airbnb.com/rooms/1021278,,,,1383927,2011,,1,,,,,,Watergraafsmeer,Amsterdam,North Holland,1098,,52.35493833,4.938813665,,Apartment,Entire home/apt,5,1,3,4,Real Bed,,225,,,250,20,4,20,3,,,2,20/02/2011,5/8/2015,90,8,9,9,10,8,8,,
4626169,https://www.airbnb.com/rooms/4626169,,,,1384796,2011,,0.71,,,,,,Bos en Lommer,Amsterdam,Noord-Holland,1055,,52.38186619,4.853655816,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,125,,,,,1,0,2,,,1,28/10/2011,11/9/2015,,,,,,,,,
4825659,https://www.airbnb.com/rooms/4825659,,,,1385784,2011,,0.69,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054,,52.36067426,4.865445464,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,280,,,,50,1,0,3,,,0,4/2/2011,26/09/2015,,,,,,,,,
5706371,https://www.airbnb.com/rooms/5706371,,,,1387938,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053KS,,52.36666326,4.872226272,,Apartment,Entire home/apt,4,1,1,1,Real Bed,,69,,,,,2,19,2,,,0,15/08/2011,26/09/2015,,,,,,,,,
758475,https://www.airbnb.com/rooms/758475,,,,1387938,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,,,52.36679557,4.871261574,,Apartment,Entire home/apt,4,1,0,2,Real Bed,,98,,,,75,2,19,2,,,24,17/09/2011,19/09/2015,96,9,9,10,10,10,9,,
3500433,https://www.airbnb.com/rooms/3500433,,,,1400952,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,NH,1053 CV,,52.36570956,4.867117017,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,175,,,220,30,1,50,1,,,4,10/3/2011,11/8/2015,100,10,10,10,10,9,10,,
304644,https://www.airbnb.com/rooms/304644,,,,1401348,2011,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079,,52.3400976,4.910582184,,Apartment,Private room,2,0.5,1,2,Real Bed,,46,,,,50,1,15,1,,,71,21/03/2011,20/09/2015,92,9,9,10,10,9,9,,
664697,https://www.airbnb.com/rooms/664697,,,,1406783,2011,,0.9,,,,,,Oud-Noord,Amsterdam,North Holland,1031,,52.38621776,4.901634426,,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,87,,,200,40,1,0,3,,,35,15/04/2011,18/09/2015,91,9,9,10,10,9,9,,
268855,https://www.airbnb.com/rooms/268855,,,,1408706,2011,,1,,,,,,Zuid,Amsterdam,Noord-Holland,1071,,52.35434184,4.884231335,,Apartment,Private room,2,1.5,1,1,Real Bed,,99,,,,,2,54,2,,,11,11/8/2011,17/07/2015,99,10,10,10,10,10,10,,
5108996,https://www.airbnb.com/rooms/5108996,,,,1411711,2011,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053,,52.36792693,4.863540716,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,50,,,,40,1,0,3,,,3,1/4/2011,28/09/2015,93,9,10,10,9,10,9,,
270432,https://www.airbnb.com/rooms/270432,,,,1415976,2011,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1018,,52.36837252,4.918738833,,House,Entire home/apt,2,1,1,1,Real Bed,,120,,,100,75,1,0,2,,,5,17/05/2011,9/7/2015,84,8,8,9,10,9,8,,
270439,https://www.airbnb.com/rooms/270439,,,,1416034,2011,,1,,,,,,Oostelijk Havengebied - Indische Buurt,Zeeburg,North Holland,1019,,52.3767061,4.926411215,,Boat,Private room,2,8,1,2,Real Bed,,110,,,250,95,1,0,1,,,0,26/06/2011,1/8/2015,,,,,,,,,
2656851,https://www.airbnb.com/rooms/2656851,,,,1416507,2011,,0.7,,,,,,Oud-Oost,Amsterdam,North Holland,1092 TR,,52.35735546,4.921250385,,Loft,Entire home/apt,2,1,0,1,Futon,,60,,,500,60,1,15,2,,,20,16/05/2011,26/07/2015,95,9,10,9,10,9,9,,
2388970,https://www.airbnb.com/rooms/2388970,,,,1416536,2011,,1,,,,,,Westerpark,Amsterdam,North Holland,1013,,52.3941419,4.882607175,,House,Entire home/apt,16,7.5,9,16,Real Bed,,700,,,100,12,16,25,2,,,3,26/09/2011,7/8/2015,90,10,9,9,10,8,7,,
404950,https://www.airbnb.com/rooms/404950,,,,1417625,2011,,1,,,,,,Bos en Lommer,Bos en Lommer,North Holland,1055,,52.37660226,4.861694059,,Apartment,Entire home/apt,3,1,1,1,Real Bed,,90,,,,,2,15,2,,,10,7/4/2011,8/7/2015,93,10,10,9,10,9,9,,
270839,https://www.airbnb.com/rooms/270839,,,,1417625,2011,,1,,,,,,Bos en Lommer,Amsterdam,North Holland,1055,,52.37695305,4.859729704,,Bed & Breakfast,Private room,2,1,1,1,Real Bed,,65,,,,30,1,15,2,,,18,2/5/2011,12/8/2015,98,10,10,10,10,9,10,,
271599,https://www.airbnb.com/rooms/271599,,,,1421327,2011,,0.98,,,,,,Zuid,Amsterdam,North Holland,1075 XM,,52.35271074,4.857715661,,House,Private room,2,1,1,1,Real Bed,,60,,,,50,2,0,2,,,78,14/02/2011,8/8/2015,95,10,9,10,10,9,9,,
294226,https://www.airbnb.com/rooms/294226,,,,1421327,2011,,0.98,,,,,,Zuid,Amsterdam,North Holland,1075 XM,,52.35588861,4.857073082,,House,Private room,2,,1,1,Real Bed,,60,,,,70,2,0,2,,,65,26/12/2011,14/09/2015,93,10,10,10,10,9,9,,
933737,https://www.airbnb.com/rooms/933737,,,,1422043,2011,,N/A,,,,,,Oud-Oost,Amsterdam,North Holland,1092 HC,,52.35584251,4.925269922,,Apartment,Entire home/apt,5,1,2,2,Real Bed,,135,,,,,4,30,4,,,7,6/9/2011,11/7/2015,97,9,10,10,10,9,10,,
5688623,https://www.airbnb.com/rooms/5688623,,,,1428095,2011,,1,,,,,,Centrum-Oost,Amsterdam,Noord-Holland,1018,,52.36912958,4.915790988,,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,,100,,,,,1,0,2,,,0,7/6/2011,3/8/2015,,,,,,,,,
272959,https://www.airbnb.com/rooms/272959,,,,1428376,2011,,0.61,,,,,,Centrum-West,Amsterdam,Noord-Holland,1012 TV,,52.37697329,4.893351423,,Apartment,Entire home/apt,4,0.5,1,1,Real Bed,,120,,,,,1,20,2,,,55,21/07/2011,13/07/2015,95,9,9,10,10,10,9,,
274503,https://www.airbnb.com/rooms/274503,,,,1435514,2011,,1,,,,,,Centrum-West,Amsterdam,North Holland,1015,,52.37714022,4.880652673,,Apartment,Entire home/apt,3,1,2,2,Real Bed,,200,,,,,3,40,7,,,0,6/4/2011,7/9/2015,,,,,,,,,
274688,https://www.airbnb.com/rooms/274688,,,,1435990,2011,,N/A,,,,,,Bos en Lommer,Amsterdam,North Holland,1055,,52.3784298,4.854837093,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,79,,,150,75,2,20,3,,,21,28/07/2011,8/8/2015,97,10,10,10,10,8,9,,
274706,https://www.airbnb.com/rooms/274706,,,,1436134,2011,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1017,,52.36427045,4.88523389,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,150,,,,20,2,40,2,,,10,15/05/2011,10/9/2015,98,9,10,9,10,10,9,,
1058082,https://www.airbnb.com/rooms/1058082,,,,1436773,2011,,0.7,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,,52.36332186,4.866392661,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,153,,,,70,2,49,3,,,6,16/08/2011,18/08/2015,97,10,9,10,10,9,9,,
275294,https://www.airbnb.com/rooms/275294,,,,1438959,2011,,0.96,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,,52.35442782,4.890632125,,Apartment,Entire home/apt,2,,1,,Real Bed,,100,,,400,,1,0,1,,,12,26/01/2011,1/7/2015,97,10,10,10,10,10,9,,
275351,https://www.airbnb.com/rooms/275351,,,,1439356,2011,,1,,,,,,Zuid,Amsterdam,North Holland,1075 NH,,52.35364116,4.854004085,,Apartment,Entire home/apt,3,1,1,2,Real Bed,,85,,,,50,2,25,3,,,58,19/08/2011,3/9/2015,99,10,10,10,10,9,10,,
5245154,https://www.airbnb.com/rooms/5245154,,,,1439356,2011,,1,,,,,,Zuid,Amsterdam,North Holland,1075 SH,,52.35132427,4.855471179,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,80,,,,,1,0,3,,,3,15/05/2011,13/08/2015,100,10,10,10,10,10,10,,
